event_date,event_name,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_current_age,b_current_age,current_age_diff,r_wins,b_wins,wins_diff,r_losses,b_losses,losses_diff,r_draws,b_draws,draws_diff,r_win_loss_ratio,b_win_loss_ratio,win_loss_ratio_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_pro_SLpM,b_pro_SLpM,pro_SLpM_diff,r_pro_sig_str_acc,b_pro_sig_str_acc,pro_sig_str_acc_diff,r_pro_SApM,b_pro_SApM,pro_SApM_diff,r_pro_str_def,b_pro_str_def,pro_str_def_diff,r_pro_td_avg,b_pro_td_avg,pro_td_avg_diff,r_pro_td_acc,b_pro_td_acc,pro_td_acc_diff,r_pro_td_def,b_pro_td_def,pro_td_def_diff,r_pro_sub_avg,b_pro_sub_avg,pro_sub_avg_diff,r_name,b_name
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Alexander Volkov,Alexandr Romanov,Heavyweight,Men,3,0,Mark Smith,Red,KO/TKO,1,136,136,79,74,5,80,75,5,1.01,1.01,0,Orthodox,Southpaw,250,262,-12,10/24/1988,12/11/1990,34,32,2,36,34,2,38,18,20,11,3,8,0,0,0,3.45,6,-2.55,12,0,12,15,1,14,0.8,0,0.8,27,0,27,35,1,34,0.77,0,0.77,0,0,0,0.66,0,0.66,0.33,0,0.33,0,0,0,0.33,0,0.33,0.25,0,0.25,0.41,0,0.41,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,63,38,25,4.97,3.78,1.19,0.57,0.51,0.06,2.99,2.13,0.86,0.54,0.54,0,0.61,4.49,-3.88,0.66,0.55,0.11,0.72,0.28,0.44,0.2,0.9,-0.7,Alexander Volkov,Alexandr Romanov
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Nikita Krylov,Ryan Spann,Catch Weight,Men,3,0,Herb Dean,Red,Submission,1,218,218,75,77,-2,77,79,-2,1.03,1.03,0,Orthodox,Orthodox,205,205,0,3/7/1992,8/24/1991,31,31,0,33,33,0,30,23,7,11,11,0,0,0,0,2.73,2.09,0.64,7,5,2,12,11,1,0.58,0.45,0.13,24,5,19,31,11,20,0.77,0.45,0.32,0,0,0,0.28,0.8,-0.52,0.28,0.2,0.08,0.42,0,0.42,0.42,0.8,-0.38,0.42,0.2,0.22,0.14,0,0.14,2,1,1,2,2,0,1,0.5,0.5,2,1,1,2,2,0,159,32,127,4.31,3.19,1.12,0.54,0.39,0.15,2.58,4.14,-1.56,0.44,0.43,0.01,2.17,1.3,0.87,0.38,0.34,0.04,0.53,0.52,0.01,1.4,1.8,-0.4,Nikita Krylov,Ryan Spann
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Said Nurmagomedov,Jonathan Martinez,Bantamweight,Men,3,0,Keith Peterson,Blue,Decision,3,300,900,68,68,0,70,70,0,1.03,1.03,0,Orthodox,Southpaw,135,135,0,4/5/1992,4/20/1994,30,28,2,33,31,2,18,19,-1,5,6,-1,0,0,0,3.6,3.17,0.43,47,38,9,78,55,23,0.6,0.69,-0.09,101,78,23,134,96,38,0.75,0.81,-0.06,0,0,0,0.53,0.34,0.19,0.29,0.18,0.11,0.17,0.47,-0.3,0.65,0.57,0.08,0.25,0.34,-0.09,0.08,0.07,0.01,3,0,3,9,1,8,0.33,0,0.33,2,1,1,0,0,0,261,369,-108,3.08,4.44,-1.36,0.48,0.49,-0.01,2.05,4.09,-2.04,0.55,0.56,-0.01,0.86,0.38,0.48,0.15,0.35,-0.2,0.63,0.68,-0.05,1.1,0.1,1,Said Nurmagomedov,Jonathan Martinez
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Mario Bautista,Guido Cannetti,Bantamweight,Men,3,0,Chris Tognoni,Red,Submission,1,198,198,69,66,3,69,68,1,1,1.03,-0.03,Switch,Southpaw,135,135,0,7/1/1993,12/19/1979,29,43,-14,32,45,-13,16,10,6,2,8,-6,0,0,0,8,1.25,6.75,3,2,1,4,5,-1,0.75,0.4,0.35,5,5,0,6,8,-2,0.83,0.62,0.21,0,0,0,0.66,0,0.66,0.33,0,0.33,0,1,-1,0,1,-1,0.33,0,0.33,0.66,0,0.66,3,1,2,4,1,3,0.75,1,-0.25,1,0,1,0,0,0,156,16,140,6.13,3.44,2.69,0.49,0.55,-0.06,4.45,2.84,1.61,0.55,0.51,0.04,1.67,2.27,-0.6,0.33,0.55,-0.22,0.67,0.64,0.03,0.8,0.4,0.4,Mario Bautista,Guido Cannetti
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Vitor Petrino,Anton Turkalj,Light Heavyweight,Men,3,0,Mark Smith,Red,Decision,3,300,900,74,76,-2,77,78,-1,1.04,1.03,0.01,Orthodox,Orthodox,205,205,0,8/28/1997,6/10/1996,25,26,-1,27,29,-2,12,8,4,2,4,-2,0,0,0,6,2,4,39,33,6,82,56,26,0.48,0.59,-0.11,60,69,-9,104,95,9,0.58,0.73,-0.15,0,0,0,0.69,0.57,0.12,0.25,0.21,0.04,0.05,0.21,-0.16,0.71,0.66,0.05,0.05,0.15,-0.1,0.23,0.18,0.05,7,5,2,9,15,-6,0.78,0.33,0.45,1,0,1,4,1,3,373,280,93,2.72,2.45,0.27,0.45,0.42,0.03,2.6,3.42,-0.82,0.47,0.54,-0.07,3.25,4.98,-1.73,0.58,0.41,0.17,0.71,0.16,0.55,1,0,1,Vitor Petrino,Anton Turkalj
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Karl Williams,Lukasz Brzeski,Heavyweight,Men,3,0,Herb Dean,Red,Decision,3,300,900,75,75,0,79,78,1,1.05,1.04,0.01,Orthodox,Orthodox,235,236,-1,1/6/1990,5/17/1992,33,30,3,35,33,2,10,9,1,2,7,-5,0,1,-1,5,1.29,3.71,38,26,12,58,46,12,0.66,0.57,0.09,120,49,71,168,72,96,0.71,0.68,0.03,1,0,1,0.81,0.73,0.08,0.1,0.19,-0.09,0.07,0.07,0,0.57,0.84,-0.27,0.05,0.15,-0.1,0.36,0,0.36,8,0,8,13,1,12,0.62,0,0.62,0,0,0,0,0,0,613,29,584,2.68,4.9,-2.22,0.48,0.5,-0.02,2.15,3.65,-1.5,0.55,0.54,0.01,4.2,0.41,3.79,0.48,0.33,0.15,1,0.35,0.65,0.2,0.4,-0.2,Karl Williams,Lukasz Brzeski
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Raphael Assuncao,Davey Grant,Bantamweight,Men,3,0,Keith Peterson,Blue,Submission,3,283,883,65,68,-3,66,69,-3,1.02,1.01,0,Orthodox,Orthodox,135,135,0,7/19/1982,12/18/1985,40,37,3,43,39,4,28,17,11,10,7,3,0,0,0,2.8,2.43,0.37,42,65,-23,58,138,-80,0.72,0.47,0.25,67,80,-13,85,154,-69,0.79,0.52,0.27,0,1,-1,0.38,0.43,-0.05,0.19,0.27,-0.08,0.42,0.29,0.13,0.9,0.9,0,0.07,0.06,0.01,0.02,0.03,-0.01,5,0,5,12,0,12,0.42,0,0.42,0,1,-1,0,0,0,257,52,205,3.22,5.18,-1.96,0.42,0.44,-0.02,2.5,3.74,-1.24,0.66,0.55,0.11,1.65,1.04,0.61,0.39,0.4,-0.01,0.78,0.63,0.15,0.2,0.2,0,Raphael Assuncao,Davey Grant
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Sedriques Dumas,Josh Fremd,Middleweight,Men,3,0,Chris Tognoni,Blue,Submission,2,180,480,74,76,-2,79,76,3,1.07,1,0.07,Orthodox,Orthodox,185,185,0,8/6/1995,1/15/1994,27,29,-2,29,31,-2,10,11,-1,3,6,-3,0,0,0,3.33,1.83,1.5,20,33,-13,44,61,-17,0.45,0.54,-0.09,23,48,-25,47,78,-31,0.49,0.62,-0.13,0,0,0,0.4,0.63,-0.23,0.1,0.18,-0.08,0.5,0.18,0.32,0.95,0.81,0.14,0.05,0.12,-0.07,0,0.06,-0.06,0,2,-2,1,2,-1,0,1,-1,0,2,-2,1,1,0,7,267,-260,2.1,2.52,-0.42,0.45,0.44,0.01,2.5,2.23,0.27,0.55,0.47,0.08,1.25,0.66,0.59,0.35,0.25,0.1,0.4,0.3,0.1,0.2,1.1,-0.9,Sedriques Dumas,Josh Fremd
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Victor Henry,Tony Gravely,Bantamweight,Men,3,0,Mark Smith,Red,Decision,3,300,900,67,65,2,68,69,-1,1.01,1.06,-0.05,Switch,Orthodox,135,135,0,5/4/1987,9/28/1991,35,31,4,38,33,5,25,23,2,7,9,-2,0,0,0,3.57,2.56,1.02,154,75,79,244,154,90,0.63,0.49,0.14,190,90,100,281,169,112,0.68,0.53,0.15,0,0,0,0.59,0.58,0.01,0.35,0.26,0.09,0.04,0.14,-0.1,0.66,0.69,-0.03,0.29,0.24,0.05,0.03,0.06,-0.03,0,3,-3,0,17,-17,0,0.18,-0.18,2,0,2,1,0,1,80,202,-122,7.17,3.82,3.35,0.53,0.48,0.05,5.19,4.47,0.72,0.48,0.44,0.04,1.04,5.4,-4.36,0.42,0.41,0.01,0.81,0.52,0.29,0.3,0.3,0,Victor Henry,Tony Gravely
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Ariane da Silva,JJ Aldrich,Flyweight,Women,3,0,Keith Peterson,Red,Decision,3,300,900,66,65,1,67,67,0,1.02,1.03,-0.02,Orthodox,Southpaw,125,125,0,1/26/1994,9/29/1992,29,30,-1,31,32,-1,17,14,3,11,7,4,0,0,0,1.55,2,-0.45,101,49,52,204,99,105,0.5,0.49,0.01,113,56,57,216,106,110,0.52,0.53,-0.01,0,0,0,0.46,0.85,-0.39,0.41,0.08,0.33,0.11,0.06,0.05,0.76,0.91,-0.15,0.23,0.08,0.15,0,0,0,2,0,2,2,12,-10,1,0,1,0,0,0,0,0,0,19,76,-57,4.05,3.96,0.09,0.41,0.47,-0.06,4.4,4.32,0.08,0.5,0.61,-0.11,0.47,0.75,-0.28,0.38,0.26,0.12,0.68,0.67,0.01,0.3,0,0.3,Ariane da Silva,JJ Aldrich
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Tyson Nam,Bruno Silva_125,Flyweight,Men,3,0,Chris Tognoni,Blue,Submission,2,83,383,67,64,3,68,65,3,1.01,1.02,0,Orthodox,Orthodox,125,125,0,10/6/1983,3/16/1990,39,32,7,41,35,6,21,14,7,14,7,7,1,2,-1,1.5,2,-0.5,12,23,-11,38,45,-7,0.32,0.51,-0.19,12,27,-15,38,50,-12,0.32,0.54,-0.22,0,1,-1,0.5,0.6,-0.1,0.25,0.21,0.04,0.25,0.17,0.08,1,0.91,0.09,0,0,0,0,0.08,-0.08,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,53,-53,3.87,3.83,0.04,0.33,0.49,-0.16,4.97,4.81,0.16,0.65,0.5,0.15,0,1.79,-1.79,0,0.23,-0.23,0.87,0.6,0.27,0,0.2,-0.2,Tyson Nam,Bruno Silva_125
3/11/2023,UFC Fight Night: Yan vs. Dvalishvili,"Las Vegas, Nevada, USA",Carlston Harris,Jared Gooden,Welterweight,Men,3,0,Keith Peterson,Red,Decision,3,300,900,72,72,0,76,77,-1,1.06,1.07,-0.01,Orthodox,Orthodox,170,170,0,7/9/1987,12/5/1993,35,29,6,38,31,7,19,23,-4,7,10,-3,0,0,0,2.71,2.3,0.41,63,51,12,110,84,26,0.57,0.61,-0.04,140,93,47,194,126,68,0.72,0.74,-0.02,0,0,0,0.82,0.43,0.39,0.15,0.41,-0.26,0.01,0.15,-0.14,0.55,0.8,-0.25,0.17,0.19,-0.02,0.26,0,0.26,5,0,5,12,0,12,0.42,0,0.42,0,0,0,0,0,0,578,2,576,3.79,4.4,-0.61,0.43,0.48,-0.05,3.46,6.74,-3.28,0.54,0.45,0.09,1.46,0.91,0.55,0.22,0.45,-0.23,0.55,0.65,-0.1,0.6,0.4,0.2,Carlston Harris,Jared Gooden
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Leon Edwards,Kamaru Usman,Welterweight,Men,5,1,Herb Dean,Red,Decision,5,300,1500,74,72,2,74,76,-2,1,1.06,-0.06,Southpaw,Switch,170,170,0,8/25/1991,5/11/1987,31,35,-4,33,38,-5,22,21,1,5,4,1,0,0,0,4.4,5.25,-0.85,120,87,33,161,205,-44,0.75,0.42,0.33,123,113,10,164,232,-68,0.75,0.49,0.26,0,0,0,0.28,0.65,-0.37,0.3,0.27,0.03,0.41,0.06,0.35,0.92,0.74,0.18,0.07,0.24,-0.17,0,0.01,-0.01,0,4,-4,1,15,-14,0,0.27,-0.27,0,0,0,0,0,0,0,303,-303,2.62,4.16,-1.54,0.54,0.51,0.03,2.42,2.67,-0.25,0.53,0.55,-0.02,1.18,2.79,-1.61,0.36,0.44,-0.08,0.63,0.89,-0.26,0.4,0.1,0.3,Leon Edwards,Kamaru Usman
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Justin Gaethje,Rafael Fiziev,Lightweight,Men,3,0,Marc Goddard,Red,Decision,3,300,900,71,68,3,70,71,-1,0.99,1.04,-0.06,Orthodox,Switch,155,155,0,11/14/1988,3/5/1993,34,30,4,36,32,4,26,13,13,5,4,1,0,0,0,5.2,3.25,1.95,103,97,6,171,169,2,0.6,0.57,0.03,106,97,9,174,169,5,0.61,0.57,0.04,0,0,0,0.78,0.39,0.39,0.13,0.53,-0.4,0.07,0.07,0,0.81,0.83,-0.02,0.18,0.16,0.02,0,0,0,1,0,1,3,0,3,0.33,0,0.33,0,0,0,0,0,0,5,0,5,6.59,4.77,1.82,0.58,0.52,0.06,7.18,4.77,2.41,0.51,0.5,0.01,0.1,0.89,-0.79,0.14,0.72,-0.58,0.68,0.9,-0.22,0,0,0,Justin Gaethje,Rafael Fiziev
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Gunnar Nelson,Bryan Barberena,Welterweight,Men,3,0,Rich Mitchell,Red,Submission,1,291,291,71,72,-1,72,72,0,1.01,1,0.01,Switch,Southpaw,170,185,-15,7/28/1988,5/3/1989,34,33,1,37,36,1,19,18,1,6,12,-6,1,0,1,3.17,1.5,1.67,10,7,3,11,12,-1,0.91,0.58,0.33,20,18,2,21,23,-2,0.95,0.78,0.17,0,0,0,0.8,0.42,0.38,0.2,0,0.2,0,0.57,-0.57,0.1,0.85,-0.75,0.2,0,0.2,0.7,0.14,0.56,1,0,1,2,0,2,0.5,0,0.5,1,0,1,0,0,0,193,0,193,1.77,5.35,-3.58,0.61,0.48,0.13,3.06,4.59,-1.53,0.48,0.44,0.04,2,0.13,1.87,0.52,0.22,0.3,0.68,0.5,0.18,1,0.3,0.7,Gunnar Nelson,Bryan Barberena
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Jennifer Maia,Casey O'Neill,Flyweight,Women,3,0,Herb Dean,Red,Decision,3,300,900,64,66,-2,64,69,-5,1,1.05,-0.05,Orthodox,Orthodox,125,125,0,10/6/1988,10/7/1997,34,25,9,36,27,9,21,10,11,10,2,8,1,0,1,2.1,5,-2.9,145,137,8,349,264,85,0.42,0.52,-0.1,151,137,14,355,264,91,0.43,0.52,-0.09,0,0,0,0.84,0.78,0.06,0.07,0.17,-0.1,0.07,0.03,0.04,0.85,0.94,-0.09,0.14,0.05,0.09,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,83,0,83,4.35,7.89,-3.54,0.38,0.52,-0.14,4.52,5.65,-1.13,0.55,0.57,-0.02,0.42,1.45,-1.03,0.27,0.34,-0.07,0.58,0.7,-0.12,0.1,0.7,-0.6,Jennifer Maia,Casey O'Neill
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Marvin Vettori,Roman Dolidze,Middleweight,Men,3,0,Marc Goddard,Red,Decision,3,300,900,72,74,-2,74,76,-2,1.03,1.03,0,Southpaw,Orthodox,185,185,0,9/20/1993,7/15/1988,29,34,-5,31,37,-6,19,15,4,9,3,6,1,0,1,2.11,5,-2.89,106,71,35,218,192,26,0.49,0.37,0.12,106,71,35,218,192,26,0.49,0.37,0.12,0,0,0,0.56,0.73,-0.17,0.07,0.15,-0.08,0.35,0.11,0.24,0.94,0.94,0,0.05,0.05,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,14,-14,4.68,3.58,1.1,0.45,0.42,0.03,4.52,3.56,0.96,0.56,0.49,0.07,1.43,1.11,0.32,0.45,0.4,0.05,0.65,0.33,0.32,0.4,0.9,-0.5,Marvin Vettori,Roman Dolidze
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Jack Shore,Makwan Amirkhani,Featherweight,Men,3,0,Rich Mitchell,Red,Submission,2,267,567,68,70,-2,71,72,-1,1.04,1.03,0.02,Orthodox,Southpaw,145,145,0,2/6/1995,11/8/1988,28,34,-6,30,36,-6,17,17,0,3,9,-6,0,0,0,5.67,1.89,3.78,28,10,18,46,24,22,0.61,0.42,0.19,45,14,31,64,28,36,0.7,0.5,0.2,0,0,0,0.82,0.6,0.22,0.14,0.4,-0.26,0.03,0,0.03,0.78,0.6,0.18,0.07,0.4,-0.33,0.14,0,0.14,1,1,0,1,3,-2,1,0.33,0.67,1,0,1,0,0,0,135,211,-76,3.6,1.33,2.27,0.58,0.44,0.14,2.31,2.98,-0.67,0.56,0.46,0.1,3.22,3.96,-0.74,0.39,0.43,-0.04,0.74,0.35,0.39,0.6,1.1,-0.5,Jack Shore,Makwan Amirkhani
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Chris Duncan,Omar Morales,Lightweight,Men,3,0,Lukasz Bosacki,Red,Decision,3,300,900,70,71,-1,71,73,-2,1.01,1.03,-0.01,Orthodox,Orthodox,155,155,0,5/10/1993,10/17/1985,29,37,-8,32,39,-7,13,11,2,2,4,-2,0,0,0,6.5,2.75,3.75,53,47,6,83,80,3,0.64,0.59,0.05,62,53,9,92,86,6,0.67,0.62,0.05,0,0,0,0.22,0.68,-0.46,0.32,0.1,0.22,0.45,0.21,0.24,0.81,0.87,-0.06,0.05,0.1,-0.05,0.13,0.02,0.11,5,0,5,14,0,14,0.36,0,0.36,0,0,0,0,1,-1,391,2,389,4.2,3.42,0.78,0.45,0.4,0.05,3.63,3.18,0.45,0.47,0.58,-0.11,4.1,0.46,3.64,0.43,1,-0.57,0.37,0.63,-0.26,0.6,0,0.6,Chris Duncan,Omar Morales
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Sam Patterson,Yanal Ashmouz,Lightweight,Men,3,0,Marc Goddard,Blue,KO/TKO,1,75,75,75,69,6,78,69,9,1.04,1,0.04,Orthodox,Orthodox,170,155,15,4/30/1996,3/31/1995,26,27,-1,29,30,-1,13,8,5,2,2,0,1,0,1,6.5,4,2.5,2,15,-13,7,20,-13,0.29,0.75,-0.46,2,15,-13,7,20,-13,0.29,0.75,-0.46,0,0,0,0.5,0.93,-0.43,0,0,0,0.5,0.06,0.44,1,0.13,0.87,0,0,0,0,0.86,-0.86,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,7,-7,3.17,2.88,0.29,0.41,0.5,-0.09,3.6,4.78,-1.18,0.48,0.5,-0.02,1.61,3.24,-1.63,1,0.38,0.62,0.33,0.64,-0.31,3.2,0,3.2,Sam Patterson,Yanal Ashmouz
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Muhammad Mokaev,Jafel Filho,Flyweight,Men,3,0,Herb Dean,Red,Submission,3,272,872,67,67,0,70,68,2,1.04,1.01,0.03,Orthodox,Orthodox,125,125,0,7/30/2000,5/5/1993,22,29,-7,25,32,-7,13,16,-3,0,4,-4,0,0,0,13,4,9,16,9,7,30,37,-7,0.53,0.24,0.29,79,54,25,104,87,17,0.76,0.62,0.14,0,0,0,0.25,0.11,0.14,0.5,0.22,0.28,0.25,0.66,-0.41,0.75,1,-0.25,0,0,0,0.25,0,0.25,4,0,4,8,0,8,0.5,0,0.5,2,2,0,0,1,-1,495,50,445,1.61,1.92,-0.31,0.45,0.41,0.04,1.35,1.63,-0.28,0.57,0.47,0.1,5.29,2.45,2.84,0.41,0.42,-0.01,0.25,0.66,-0.41,0.8,2.1,-1.3,Muhammad Mokaev,Jafel Filho
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Lerone Murphy,Gabriel Santos,Featherweight,Men,3,0,Rich Mitchell,Red,Decision,3,300,900,69,69,0,73,70,3,1.06,1.01,0.04,Orthodox,Orthodox,145,145,0,7/22/1991,11/28/1996,31,26,5,34,28,6,16,12,4,0,2,-2,1,0,1,16,6,10,93,69,24,161,122,39,0.58,0.57,0.01,115,87,28,183,141,42,0.63,0.62,0.01,0,0,0,0.63,0.46,0.17,0.29,0.34,-0.05,0.07,0.18,-0.11,0.82,0.79,0.03,0.12,0.2,-0.08,0.04,0,0.04,1,5,-4,2,11,-9,0.5,0.45,0.05,0,0,0,0,0,0,138,240,-102,4.53,4.35,0.18,0.54,0.6,-0.06,2.48,4.31,-1.83,0.61,0.45,0.16,1.45,3.8,-2.35,0.54,0.54,0,0.52,0.87,-0.35,0.5,1.2,-0.7,Lerone Murphy,Gabriel Santos
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Christian Leroy Duncan,Dusko Todorovic,Middleweight,Men,3,0,Lukasz Bosacki,Red,KO/TKO,1,112,112,74,73,1,79,74,5,1.07,1.01,0.05,Switch,Orthodox,185,185,0,7/24/1995,5/19/1994,27,28,-1,30,31,-1,11,12,-1,2,6,-4,0,0,0,5.5,2,3.5,9,4,5,14,6,8,0.64,0.67,-0.03,14,6,8,19,8,11,0.74,0.75,-0.01,0,0,0,0.33,0,0.33,0.22,0.5,-0.28,0.44,0.5,-0.06,0.88,1,-0.12,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,4.75,4.79,-0.04,0.59,0.57,0.02,3.01,4.53,-1.52,0.51,0.47,0.04,0.24,1.5,-1.26,0.11,0.17,-0.06,0.72,0.42,0.3,0,0.2,-0.2,Christian Leroy Duncan,Dusko Todorovic
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Jake Hadley,Malcolm Gordon,Flyweight,Men,3,0,Marc Goddard,Red,KO/TKO,1,61,61,67,67,0,70,71,-1,1.04,1.06,-0.01,Southpaw,Switch,135,125,10,8/3/1996,5/19/1990,26,32,-6,28,35,-7,11,14,-3,4,8,-4,0,0,0,2.75,1.75,1,10,3,7,21,15,6,0.48,0.2,0.28,13,3,10,24,15,9,0.54,0.2,0.34,1,0,1,0.7,0.33,0.37,0.2,0,0.2,0.1,0.66,-0.56,0.5,1,-0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3.8,2.5,1.3,0.43,0.45,-0.02,4.16,2,2.16,0.61,0.43,0.18,0.33,1.72,-1.39,0.11,0.35,-0.24,0.54,0.26,0.28,1.1,1,0.1,Jake Hadley,Malcolm Gordon
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Joanne Wood,Luana Carolina,Flyweight,Women,3,0,Herb Dean,Red,Decision,3,300,900,66,66,0,65,69,-4,0.98,1.05,-0.06,Orthodox,Orthodox,125,125,0,12/23/1985,6/11/1993,37,29,8,39,32,7,17,11,6,8,4,4,0,0,0,2.12,2.75,-0.62,131,100,31,228,199,29,0.57,0.5,0.07,177,123,54,278,222,56,0.64,0.55,0.09,0,0,0,0.46,0.55,-0.09,0.35,0.34,0.01,0.18,0.11,0.07,0.64,0.75,-0.11,0.35,0.25,0.1,0,0,0,2,0,2,4,0,4,0.5,0,0.5,0,0,0,0,0,0,110,42,68,7.1,4.81,2.29,0.51,0.5,0.01,4.89,3.54,1.35,0.51,0.5,0.01,1.52,0.34,1.18,0.55,0.37,0.18,0.58,0.74,-0.16,0.3,0.6,-0.3,Joanne Wood,Luana Carolina
3/18/2023,UFC 286: Edwards vs. Usman 3,"London, England, United Kingdom",Juliana Miller,Veronica Hardy,Flyweight,Women,3,0,Lukasz Bosacki,Blue,Decision,3,300,900,67,64,3,66,64,2,0.99,1,-0.01,Orthodox,Southpaw,125,125,0,5/7/1996,10/30/1995,26,27,-1,29,29,0,5,9,-4,3,5,-2,0,1,-1,1.67,1.8,-0.13,30,62,-32,79,77,2,0.38,0.81,-0.43,49,78,-29,98,95,3,0.5,0.82,-0.32,0,0,0,0.66,0.62,0.04,0.3,0.19,0.11,0.03,0.17,-0.14,0.73,0.51,0.22,0.23,0.08,0.15,0.03,0.4,-0.37,0,4,-4,3,4,-1,0,1,-1,3,0,3,0,0,0,79,456,-377,2.73,3.12,-0.39,0.44,0.45,-0.01,3.78,3.48,0.3,0.36,0.49,-0.13,2.2,0.93,1.27,0.38,0.41,-0.03,0.44,0.55,-0.11,1.3,0.3,1,Juliana Miller,Veronica Hardy
3/25/2023,UFC Fight Night: Vera vs. Sandhagen,"San Antonio, Texas, USA",Marlon Vera,Cory Sandhagen,Bantamweight,Men,5,0,Dan Miragliotta,Blue,Decision,5,300,1500,68,71,-3,70,70,0,1.03,0.99,0.04,Switch,Switch,135,135,0,12/2/1992,4/20/1992,30,30,0,32,33,-1,23,18,5,10,5,5,1,0,1,2.3,3.6,-1.3,58,128,-70,158,280,-122,0.37,0.46,-0.09,73,187,-114,177,378,-201,0.41,0.49,-0.08,0,0,0,0.48,0.65,-0.17,0.22,0.12,0.1,0.29,0.21,0.08,0.91,0.83,0.08,0.08,0.01,0.07,0,0.14,-0.14,0,3,-3,1,12,-11,0,0.25,-0.25,1,0,1,0,0,0,9,428,-419,4.27,5.06,-0.79,0.49,0.45,0.04,5.37,3.34,2.03,0.5,0.56,-0.06,0.51,1.28,-0.77,0.39,0.34,0.05,0.72,0.63,0.09,0.8,0.3,0.5,Marlon Vera,Cory Sandhagen
